Name of Owner,Address,AccountNum,Debt Date Incurred,Basis for Claim,Contigent,Unliquidated,Disputed,offset,Total Claim,Page Number
Name on File,Address on File,on File,8/3/2021,Retail Crypto‐Backed Loan,,,,Y,"$15,946.65",63
Name on File,Address on File,on File,1/5/2021,Retail Crypto‐Backed Loan,,,,Y,"$73,307.24",63
Name on File,Address on File,on File,11/1/2021,Retail Crypto‐Backed Loan,,,,Y,$147.32,63
Name on File,Address on File,on File,10/26/2020,Retail Crypto‐Backed Loan,,,,Y,"$43,618.04",63
Name on File,Address on File,on File,10/8/2020,Retail Crypto‐Backed Loan,,,,Y,$870.80,63
Name on File,Address on File,on File,3/16/2021,Retail Crypto‐Backed Loan,,,,Y,$419.90,63
Name on File,Address on File,on File,12/18/2019,Retail Crypto‐Backed Loan,,,,Y,"$13,819.87",63
Name on File,Address on File,on File,2/10/2021,Retail Crypto‐Backed Loan,,,,Y,"$6,015.46",63
Name on File,Address on File,on File,10/7/2022,Retail Crypto‐Backed Loan,,,,Y,"$39,867.50",63
Name on File,Address on File,on File,4/15/2021,Retail Crypto‐Backed Loan,,,,Y,"$6,940.08",63
Name on File,Address on File,on File,2/7/2022,BPC Open and/or Term Loan,,,,,"$228,165.74",63
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$122.41,63
Name on File,Address on File,on File,6/14/2021,Institutional Loan,Y,Y,Y,Y,"$5,451,580.00",63
Name on File,Address on File,on File,5/24/2020,Retail Crypto‐Backed Loan,,,,Y,"$30,504.20",63
Name on File,Address on File,on File,1/21/2021,Retail Crypto‐Backed Loan,,,,Y,"$16,825.35",63
Name on File,Address on File,on File,4/23/2021,Retail Crypto‐Backed Loan,,,,Y,"$34,033.23",63
Name on File,Address on File,on File,8/26/2020,Retail Crypto‐Backed Loan,,,,Y,"$50,725.72",63
Name on File,Address on File,on File,1/9/2021,Retail Crypto‐Backed Loan,,,,Y,"$97,110.89",63
"District of Columbia Department of Insurance, Securities and Banking","1050 First Street NE, 801 Washington DC 20002",0122,04/25/22,Regulatory settlement outstanding payments,,,,,"$566,037.74",63
Name on File,Address on File,on File,2/21/2021,BPC Open and/or Term Loan,,,,,$1.35,63
Name on File,Address on File,on File,2/21/2021,Retail Crypto‐Backed Loan,,,,Y,"$98,831.83",63
Name on File,Address on File,on File,2/18/2021,Retail Crypto‐Backed Loan,,,,Y,"$25,095.66",63
Name on File,Address on File,on File,1/2/2021,Retail Crypto‐Backed Loan,,,,Y,$929.21,63
Name on File,Address on File,on File,3/5/2020,Retail Crypto‐Backed Loan,,,,Y,"$27,395.12",63
Name on File,Address on File,on File,5/4/2019,Retail Crypto‐Backed Loan,,,,Y,"$113,444.10",63
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$371.73,63
Name on File,Address on File,on File,3/19/2021,BPC Open and/or Term Loan,,,,,"$310,121.46",63
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,"$1,175.87",63
Name on File,Address on File,on File,2/21/2021,Retail Crypto‐Backed Loan,,,,Y,"$139,433.13",63
Name on File,Address on File,on File,10/11/2019,Retail Crypto‐Backed Loan,,,,Y,"$132,148.62",63
Name on File,Address on File,on File,4/19/2021,Retail Crypto‐Backed Loan,,,,Y,"$176,810.73",63
Name on File,Address on File,on File,4/21/2020,Retail Crypto‐Backed Loan,,,,Y,"$91,241.47",63
Name on File,Address on File,on File,7/14/2021,BPC Open and/or Term Loan,,,,,"$472,359.01",63
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$425.35,63
Name on File,Address on File,on File,2/12/2021,Retail Crypto‐Backed Loan,,,,Y,"$55,452.86",63
Name on File,Address on File,on File,12/7/2021,BPC Open and/or Term Loan,,,,,$3.63,63
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.01,63
Name on File,Address on File,on File,12/30/2021,Retail Crypto‐Backed Loan,,,,Y,"$35,104.43",63
Name on File,Address on File,on File,4/9/2021,Retail Crypto‐Backed Loan,,,,Y,"$16,206.30",63
Name on File,Address on File,on File,5/27/2021,BPC Open and/or Term Loan,,,,,"$243,584.61",63
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$70.54,63
Name on File,Address on File,on File,2/13/2020,Retail Crypto‐Backed Loan,,,,Y,"$53,156.66",63
Name on File,Address on File,on File,11/14/2019,Retail Crypto‐Backed Loan,,,,Y,"$181,784.52",63
Name on File,Address on File,on File,4/29/2021,BPC Open and/or Term Loan,,,,,$1.76,63
Name on File,Address on File,on File,4/29/2021,Retail Crypto‐Backed Loan,,,,Y,"$568,004.49",63
Name on File,Address on File,on File,11/28/2020,BPC Open and/or Term Loan,,,,,"$1,667.93",64
Name on File,Address on File,on File,11/28/2020,Retail Crypto‐Backed Loan,,,,Y,"$385,596.45",64
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$4.41,64
Name on File,Address on File,on File,11/24/2020,Retail Crypto‐Backed Loan,,,,Y,"$26,553.42",64
Name on File,Address on File,on File,8/14/2021,Retail Crypto‐Backed Loan,,,,Y,"$141,965.60",64
Name on File,Address on File,on File,3/10/2021,Retail Crypto‐Backed Loan,,,,Y,"$39,100.34",64
Name on File,Address on File,on File,2/5/2021,Retail Crypto‐Backed Loan,,,,Y,$855.33,64
Name on File,Address on File,on File,10/22/2020,BPC Open and/or Term Loan,,,,,"$954,193.33",64
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$403.75,64
Name on File,Address on File,on File,11/30/2020,Retail Crypto‐Backed Loan,,,,Y,"$16,002.86",64
Dovetail Digital Limited,14 Gower's walk London E19PY United Kingdom,3942,10/31/2022,Vendor pre‐petition invoice outstanding,,,,,"$104,443.00",64
Dovetail Digital Limited,14 Gower's walk London E19PY United Kingdom,3942,11/14/2022,Vendor pre‐petition invoice outstanding,,,,,"$80,000.00",64
Dovetail Digital Limited,14 Gower's walk London E19PY United Kingdom,3942,11/27/2022,Vendor pre‐petition invoice outstanding,,,,,"$88,250.40",64
Name on File,Address on File,on File,7/28/2020,Retail Crypto‐Backed Loan,,,,Y,"$16,968.33",64
Name on File,Address on File,on File,3/10/2020,Retail Crypto‐Backed Loan,,,,Y,"$24,633.58",64
Name on File,Address on File,on File,1/2/2021,Retail Crypto‐Backed Loan,,,,Y,"$13,808.45",64
Name on File,Address on File,on File,1/12/2021,Retail Crypto‐Backed Loan,,,,Y,"$113,055.70",64
Name on File,Address on File,on File,6/6/2021,Retail Crypto‐Backed Loan,,,,Y,"$8,772.88",64
Name on File,Address on File,on File,5/20/2021,Retail Crypto‐Backed Loan,,,,Y,"$75,933.30",64
Name on File,Address on File,on File,12/6/2020,BPC Open and/or Term Loan,,,,,$7.51,64
Name on File,Address on File,on File,12/6/2020,Retail Crypto‐Backed Loan,,,,Y,"$45,527.91",64
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.02,64
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$164.02,64
Name on File,Address on File,on File,7/27/2020,Retail Crypto‐Backed Loan,,,,Y,"$113,365.16",64
Name on File,Address on File,on File,3/10/2021,Retail Crypto‐Backed Loan,,,,Y,"$117,873.60",64
Name on File,Address on File,on File,12/6/2020,Retail Crypto‐Backed Loan,,,,Y,"$17,915.88",64
Name on File,Address on File,on File,2/21/2021,Retail Crypto‐Backed Loan,,,,Y,"$4,195.55",64
Name on File,Address on File,on File,1/6/2020,Retail Crypto‐Backed Loan,,,,Y,"$448,742.93",64
Name on File,Address on File,on File,6/5/2021,Retail Crypto‐Backed Loan,,,,Y,$347.67,64
Name on File,Address on File,on File,12/2/2020,Retail Crypto‐Backed Loan,,,,Y,"$45,153.98",64
Name on File,Address on File,on File,10/11/2018,BPC Open and/or Term Loan,,,,,$354.53,64
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$118.92,64
Name on File,Address on File,on File,6/16/2020,Retail Crypto‐Backed Loan,,,,Y,"$9,666.92",64
Name on File,Address on File,on File,1/8/2022,Retail Crypto‐Backed Loan,,,,Y,"$57,329.99",64
Name on File,Address on File,on File,8/13/2020,Retail Crypto‐Backed Loan,,,,Y,"$20,456.17",64
Name on File,Address on File,on File,1/6/2022,Retail Crypto‐Backed Loan,,,,Y,"$148,067.88",64
Name on File,Address on File,on File,9/23/2020,BPC Open and/or Term Loan,,,,,"$547,754.34",64
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$32.73,64
Name on File,Address on File,on File,6/17/2021,Retail Crypto‐Backed Loan,,,,Y,"$42,155.61",64
Name on File,Address on File,on File,2/21/2021,BPC Open and/or Term Loan,,,,,$20.11,64
Name on File,Address on File,on File,2/21/2021,Retail Crypto‐Backed Loan,,,,Y,"$243,621.62",64
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$14.67,64
Name on File,Address on File,on File,7/14/2021,Retail Crypto‐Backed Loan,,,,Y,"$22,526.76",64
Name on File,Address on File,on File,11/4/2021,Retail Crypto‐Backed Loan,,,,Y,"$49,210.54",64
Name on File,Address on File,on File,2/21/2021,Retail Crypto‐Backed Loan,,,,Y,"$67,418.21",64
Name on File,Address on File,on File,8/20/2020,Retail Crypto‐Backed Loan,,,,Y,"$12,039.31",64
Name on File,Address on File,on File,2/27/2022,Retail Crypto‐Backed Loan,,,,Y,"$17,508.60",64
Name on File,Address on File,on File,5/2/2020,Retail Crypto‐Backed Loan,,,,Y,"$5,105.30",64
Name on File,Address on File,on File,3/25/2021,Retail Crypto‐Backed Loan,,,,Y,"$17,742.05",64
Name on File,Address on File,on File,12/5/2020,Retail Crypto‐Backed Loan,,,,Y,"$74,778.17",64
Name on File,Address on File,on File,12/9/2020,BPC Open and/or Term Loan,,,,,"$50,972.29",64
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$102.93,64
Name on File,Address on File,on File,9/10/2021,Retail Crypto‐Backed Loan,,,,Y,"$133,670.98",64
Name on File,Address on File,on File,2/7/2021,Retail Crypto‐Backed Loan,,,,Y,"$35,759.65",64
Name on File,Address on File,on File,8/26/2020,BPC Open and/or Term Loan,,,,,$24.74,64
Name on File,Address on File,on File,8/26/2020,Retail Crypto‐Backed Loan,,,,Y,"$2,311,223.80",64
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.13,64
Name on File,Address on File,on File,3/6/2019,Retail Crypto‐Backed Loan,,,,Y,"$85,407.20",64
Name on File,Address on File,on File,5/2/2021,Retail Crypto‐Backed Loan,,,,Y,"$12,329.82",64
Name on File,Address on File,on File,4/3/2020,Retail Crypto‐Backed Loan,,,,Y,"$32,184.99",64
Name on File,Address on File,on File,2/8/2021,Retail Crypto‐Backed Loan,,,,Y,"$73,576.60",65
Name on File,Address on File,on File,2/15/2021,Retail Crypto‐Backed Loan,,,,Y,"$110,362.21",65
Name on File,Address on File,on File,10/11/2021,Retail Crypto‐Backed Loan,,,,Y,"$17,016.62",65
Name on File,Address on File,on File,3/17/2022,Retail Crypto‐Backed Loan,,,,Y,"$57,062.38",65
Name on File,Address on File,on File,4/16/2021,Retail Crypto‐Backed Loan,,,,Y,"$21,901.73",65
Name on File,Address on File,on File,9/5/2019,Retail Crypto‐Backed Loan,,,,Y,"$11,485.64",65
Name on File,Address on File,on File,11/27/2020,Retail Crypto‐Backed Loan,,,,Y,"$2,050.28",65
Name on File,Address on File,on File,2/26/2021,BPC Open and/or Term Loan,,,,,$1.89,65
Name on File,Address on File,on File,1/14/2021,Retail Crypto‐Backed Loan,,,,Y,"$33,637.15",65
Name on File,Address on File,on File,4/14/2020,Retail Crypto‐Backed Loan,,,,Y,"$67,585.96",65
Name on File,Address on File,on File,4/24/2020,Retail Crypto‐Backed Loan,,,,Y,"$9,947.41",65
Name on File,Address on File,on File,9/20/2021,Retail Crypto‐Backed Loan,,,,Y,"$45,330.90",65
Name on File,Address on File,on File,3/19/2021,Retail Crypto‐Backed Loan,,,,Y,"$10,619.18",65
Name on File,Address on File,on File,9/15/2020,Retail Crypto‐Backed Loan,,,,Y,"$147,894.35",65
Name on File,Address on File,on File,1/25/2021,Retail Crypto‐Backed Loan,,,,Y,"$13,451.23",65
Name on File,Address on File,on File,9/1/2021,Retail Crypto‐Backed Loan,,,,Y,"$8,427.28",65
Name on File,Address on File,on File,1/19/2021,Retail Crypto‐Backed Loan,,,,Y,"$16,856.21",65
Name on File,Address on File,on File,1/19/2021,Retail Crypto‐Backed Loan,,,,Y,"$104,681.73",65
Name on File,Address on File,on File,12/3/2020,Retail Crypto‐Backed Loan,,,,Y,"$15,185.79",65
Name on File,Address on File,on File,1/30/2021,Retail Crypto‐Backed Loan,,,,Y,"$48,714.14",65
Name on File,Address on File,on File,5/1/2020,Retail Crypto‐Backed Loan,,,,Y,"$11,344.41",65
Name on File,Address on File,on File,4/22/2021,Retail Crypto‐Backed Loan,,,,Y,"$1,276.15",65
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$958.90,65
Name on File,Address on File,on File,10/22/2021,Retail Crypto‐Backed Loan,,,,Y,"$18,867.56",65
Name on File,Address on File,on File,9/16/2019,Retail Crypto‐Backed Loan,,,,Y,"$13,426.62",65
Name on File,Address on File,on File,1/8/2021,Retail Crypto‐Backed Loan,,,,Y,"$5,797.96",65
Name on File,Address on File,on File,8/11/2021,BPC Open and/or Term Loan,,,,,"$269,490.76",65
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$483.50,65
Name on File,Address on File,on File,6/15/2021,BPC Open and/or Term Loan,,,,,$21.69,65
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.12,65
Name on File,Address on File,on File,1/5/2021,Retail Crypto‐Backed Loan,,,,Y,"$29,055.00",65
Name on File,Address on File,on File,10/22/2022,Retail Crypto‐Backed Loan,,,,Y,"$15,886.14",65
Name on File,Address on File,on File,12/27/2020,Retail Crypto‐Backed Loan,,,,Y,"$9,278.28",65
Name on File,Address on File,on File,9/16/2020,BPC Open and/or Term Loan,,,,,"$5,763.77",65
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$10.64,65
Name on File,Address on File,on File,11/24/2020,Retail Crypto‐Backed Loan,,,,Y,"$24,046.76",65
Name on File,Address on File,on File,1/14/2021,Retail Crypto‐Backed Loan,,,,Y,"$54,696.65",65
Name on File,Address on File,on File,5/23/2021,Retail Crypto‐Backed Loan,,,,Y,"$28,198.96",65
Name on File,Address on File,on File,6/22/2021,Retail Crypto‐Backed Loan,,,,Y,"$11,624.57",65
Name on File,Address on File,on File,3/11/2021,Retail Crypto‐Backed Loan,,,,Y,"$19,132.34",65
Name on File,Address on File,on File,3/21/2021,Retail Crypto‐Backed Loan,,,,Y,"$58,206.92",65
Name on File,Address on File,on File,8/8/2020,Retail Crypto‐Backed Loan,,,,Y,"$173,107.33",65
Name on File,Address on File,on File,5/2/2021,BPC Open and/or Term Loan,,,,,$924.41,65
Name on File,Address on File,on File,5/2/2021,Retail Crypto‐Backed Loan,,,,Y,"$188,266.32",65
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$1.82,65
Name on File,Address on File,on File,1/7/2021,Retail Crypto‐Backed Loan,,,,Y,"$59,467.40",65
Name on File,Address on File,on File,2/21/2020,Retail Crypto‐Backed Loan,,,,Y,"$159,471.46",65
Name on File,Address on File,on File,9/6/2021,BPC Open and/or Term Loan,,,,,"$300,000.00",65
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$58.01,65
Name on File,Address on File,on File,5/9/2021,Retail Crypto‐Backed Loan,,,,Y,"$1,492.13",65
Name on File,Address on File,on File,2/18/2021,Retail Crypto‐Backed Loan,,,,Y,"$6,956.51",65
Name on File,Address on File,on File,2/18/2021,Retail Crypto‐Backed Loan,,,,Y,"$58,210.26",65
Name on File,Address on File,on File,1/29/2021,Retail Crypto‐Backed Loan,,,,Y,"$78,513.36",65
Name on File,Address on File,on File,12/3/2020,Retail Crypto‐Backed Loan,,,,Y,"$142,129.25",65
Name on File,Address on File,on File,5/13/2021,Retail Crypto‐Backed Loan,,,,Y,"$2,351.93",65
Name on File,Address on File,on File,2/11/2020,Retail Crypto‐Backed Loan,,,,Y,"$3,961.15",65
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$686.63,65
Name on File,Address on File,on File,10/31/2020,Retail Crypto‐Backed Loan,,,,Y,"$496,723.10",65
Name on File,Address on File,on File,2/20/2021,Retail Crypto‐Backed Loan,,,,Y,"$300,575.39",65
Name on File,Address on File,on File,3/6/2019,Retail Crypto‐Backed Loan,,,,Y,"$21,068.19",65
Name on File,Address on File,on File,12/29/2020,Retail Crypto‐Backed Loan,,,,Y,"$54,132.09",65
Name on File,Address on File,on File,1/18/2021,Retail Crypto‐Backed Loan,,,,Y,"$357,673.04",65
Name on File,Address on File,on File,7/31/2021,Retail Crypto‐Backed Loan,,,,Y,"$33,002.54",65
