Name of Owner,Address,AccountNum,Debt Date Incurred,Basis for Claim,Contigent,Unliquidated,Disputed,offset,Total Claim,Page Number
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$11.57,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$15.51,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$11.45,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$22.36,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.83,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.66,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.10,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$50.74,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.14,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$8.69,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.71,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.38,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.55,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.02,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.22,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.02,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$9.78,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$12.51,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.53,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.27,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$12.40,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$20.40,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$24.91,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.51,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$8.27,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.53,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.46,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.25,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.03,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.42,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.71,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$18.46,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.20,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.51,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.10,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$106.34,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$16.69,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.51,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$47.78,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$37.01,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$13.17,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.18,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.38,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$44.28,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$15.14,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.63,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$11.76,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.89,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.71,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.51,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.16,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$42.84,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.96,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$60.80,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.69,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$14.78,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.05,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.04,61
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.50,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$14.70,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.46,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.35,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$18.78,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.09,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.71,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.22,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.05,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$14.11,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$21.34,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.72,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$9.90,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$34.86,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$73.11,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.55,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$13.44,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$11.56,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.38,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.43,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.15,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$9.35,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.53,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$16.75,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.39,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.50,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.56,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.40,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.06,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$19.28,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.11,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$9.02,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.29,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$14.32,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.22,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.93,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.25,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$130.91,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.44,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.85,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.34,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$14.50,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.02,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$12.73,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$9.04,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$28.42,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$12.72,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.28,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$16.38,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.06,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.35,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.97,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.86,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.56,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.27,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.23,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$10.32,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$22.03,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.00,62
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.56,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.58,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$117.15,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.04,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.10,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.58,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$132.37,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.13,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.28,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.30,63
Name on File,Address on File,On File,11/28/2022,BPC Interest,,,,,$4.41,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.71,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$8.08,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.10,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$14.61,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.94,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.67,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.94,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$147.78,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.49,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.71,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.73,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.15,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.39,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.65,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.91,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$12.34,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.85,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$65.90,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.03,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$24.58,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.92,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$77.44,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.06,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.79,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.04,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.78,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$9.98,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$98.62,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$71.73,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$12.28,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.72,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.82,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.67,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.02,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.24,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.25,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$9.24,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.03,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$50.79,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$8.25,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.60,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.71,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.24,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$10.04,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.09,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.67,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$8.35,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$44.71,63
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$49.16,64
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$24.76,64
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.23,64
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$776.35,64
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.53,64
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$14.09,64
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.66,64
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.51,64
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$47.92,64
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$200.50,64
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$23.93,64
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$30.86,64
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.21,64
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.54,64
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.61,64
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.76,64
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.15,64
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.61,64
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.08,64
